Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_3,feature_4,feature_8,feature_11,feature_15,feature_21,feature_23,feature_24,feature_26,feature_28,feature_35,feature_36,feature_42,feature_44,feature_46,feature_51,feature_58,feature_60,feature_63,feature_76,feature_86,feature_90,feature_93,feature_99,feature_102,feature_107,feature_109,feature_111,feature_113,feature_117,feature_122,feature_128,feature_136,feature_139,feature_143,feature_145,feature_151,feature_154,feature_166,feature_174,feature_178,feature_182,feature_187,feature_189,feature_201,feature_207,feature_209,feature_213,feature_219,feature_222,feature_223,feature_226,feature_229,feature_232,feature_233,feature_234,feature_237,feature_238,feature_244,feature_256
30.0,27.0,,0.696821988,0.792417049,1.038143754,-0.576702595,-1.69766593,-1.486746073,-0.469403714,-0.849707842,0.04270551,-1.167153358,0.01618699,1.725156903,0.468942553,-2.122411966,0.118749768,0.571404397,-0.456847578,-1.244565368,-0.724143565,0.194615528,-0.736677766,-2.042858839,1.502514839,-2.166713476,0.698263168,0.63857156,0.46603319,-2.28881669,-0.917051911,0.860220075,0.522155464,0.90314275,0.300224751,0.238322303,1.401693225,1.553843617,-0.389499515,-0.224217042,-1.934779286,1.869523644,1.849662781,1.802090883,0.718402863,-0.962505341,-0.103425048,-0.618257225,2.379794359,0.843877792,-0.066495232,-2.321239471,-0.075764745,-0.019223768,0.338328958,0.911188602,2.367827892,-1.017257571,2.62165761,-1.947476268,2.364382982,-2.114812851
30.0,30.0,,1.163359761,-0.794343531,0.547146797,-0.750903428,0.971038938,0.339657992,0.279215485,2.025524855,3.852931023,-1.657366633,0.048636489,1.585053682,-0.002451261,-2.372353554,-0.241104662,-1.572588563,-0.570510328,0.207352251,0.71901077,-0.41072762,1.317286491,-0.691301048,0.598599672,-1.620756865,-3.193277359,0.834268928,1.224862814,0.755617917,-1.575901031,-0.781294882,0.111351334,0.768781602,-1.782431126,0.310054034,0.93753773,2.705313683,1.187389612,-2.071141243,-0.633334875,2.631937027,1.439502358,-0.359076917,3.904481173,-3.209971189,1.387690306,-1.013088584,2.149134398,-0.849574804,1.418887496,-1.771952987,-0.084934317,-2.294326067,0.390741408,2.679839611,-3.12721777,-2.315692425,2.417368889,-1.011344671,3.419617176,0.260831714
30.0,30.0,,0.327334702,1.542150497,-0.212239146,-0.314293504,-0.302257717,-2.707396746,-0.169097424,0.520797372,2.936759472,-1.87104702,-1.217450976,2.752918243,1.273966074,-3.063901424,-1.581565142,0.519795656,1.531235814,-1.807228446,0.375257015,1.699326396,0.736201346,-1.270742893,2.771090269,-3.325891018,-0.645738482,-0.49677217,2.403007984,-3.286028385,0.797771513,0.32536611,0.507452428,1.761030197,-1.271104336,-0.590959609,0.605780184,-1.065768242,0.214984059,-2.530894756,-0.605285048,0.356098443,-0.644489884,-0.208833009,0.809150457,-1.004354954,2.105354309,0.213372052,0.4615556,-1.01816082,0.114794731,-1.333796263,-3.006079674,-1.616605282,1.377733827,1.576880932,0.264124691,1.153441548,-0.208353847,1.756088972,1.796464682,0.77039969
27.0,27.0,,-3.434757471,-0.26547724,-0.005071408,0.705194414,-1.49910748,-0.622763753,1.173472285,3.630160332,1.213960648,-0.496217519,0.905449629,-4.067060471,2.032063961,2.053375483,2.025762558,0.115313284,-0.376528174,1.579027772,0.06509129,0.876015306,-0.896773279,-1.695984125,0.024611937,-0.349350005,-3.442318678,1.518827081,0.047651935,0.081607766,2.972280502,1.831181288,-2.48556757,0.294276267,-2.042709589,2.605583668,-0.93783468,2.103881836,-0.377375364,-0.283195555,-4.52419281,1.065526247,-2.345817804,0.402677655,1.646197915,1.248274922,-1.672217727,-0.873291969,-0.290864944,-0.23717396,-3.478977442,-0.897953212,1.304423451,-0.406030357,1.165081978,-0.771172762,-4.821306705,-3.175804853,1.735285521,1.827134848,-0.26036334,0.538833439
27.0,27.0,,0.223647863,1.446542382,3.225632429,-1.43550849,-1.659991264,-2.419157743,-0.079656616,1.012335181,0.10068997,-0.856734991,-0.219694525,-0.187492117,1.750431776,1.691228151,1.282209396,0.094257981,-0.650953829,0.496733159,-1.401325464,1.352708578,-1.480552316,-2.035475254,-0.598137796,1.064604044,-0.791549921,2.65436554,-0.263455302,-2.276978016,2.03249979,3.219003201,-1.110020876,-1.171350241,-0.687304139,4.979769707,-2.126266003,1.234989643,-3.078744173,-0.412865698,-3.514465809,1.936847806,-1.948896289,1.856329322,0.241978467,1.427649498,-2.324206114,0.732448816,1.376161456,-1.075798869,-1.95892787,-0.523252487,2.512505293,-0.692489564,-0.737740517,-1.947404146,-3.008097887,-2.769874096,2.228947401,-1.048318624,-0.547119617,-1.956252337
27.0,27.0,,-1.565560699,2.778837442,2.928040504,-1.708964467,-2.57192421,-1.789153457,0.32635352,2.138118982,1.935070276,0.002504236,-0.355020225,0.280973494,2.323523521,1.483768582,1.610976219,0.825082064,1.554656982,-0.189923659,-1.457776189,0.065559216,-1.69364965,-3.002792835,0.554608047,0.717970192,-0.794662833,1.741327882,-1.254957795,-2.961788177,1.977595448,1.080866694,-1.451959133,-0.745351613,-3.066266775,2.187024593,-0.445097595,1.910668015,-2.553656101,2.324309826,-2.00950408,0.95731777,-2.743571043,2.257475615,0.194912747,1.517727494,-3.690656185,-0.044062223,-0.76282382,-1.347466588,-1.70900321,-0.824943721,-0.271096945,-1.838817477,1.08646071,-0.51545012,-2.163542509,-1.874945641,2.910363674,-0.877764881,0.165344611,-0.837606966
27.0,27.0,,-2.072161198,1.246627569,1.737565875,-1.723385692,-2.178198814,-0.214578331,1.20101881,0.187369779,0.337783307,0.089213155,3.065534115,-0.929661572,0.352032751,0.942774653,2.363020897,0.286727071,0.261204511,0.134924322,-0.902931392,2.102547407,-1.67083323,-2.378381491,-1.261613131,-0.345626652,-2.796595335,0.572683275,-0.358876556,-0.6139974,1.24426055,1.532332778,0.012141566,-0.969416857,-1.665453553,2.650645494,-0.665691674,2.610470295,-2.28915596,2.156177282,-2.776697397,1.43573761,-2.925456047,1.720440149,-0.426521838,0.993267179,-2.490581036,-1.714131474,2.908366919,0.355420381,-2.495385408,-0.741110444,1.728756309,-0.04689309,-0.51967448,-2.587001562,-1.504367709,-1.828159332,1.82543695,-2.114956379,0.879519224,-3.349781275
27.0,27.0,,-1.117449522,1.610021234,1.450352073,-2.078329802,-0.611834228,-1.59578681,-1.288323045,0.438813359,0.538040161,-0.680030704,2.271170616,-0.450306028,1.301817298,0.64293313,1.768135786,-0.715649188,-0.394303888,1.53364861,0.059621081,0.263522685,-1.905544996,-3.038682461,-2.123318434,0.461572766,-1.689036727,2.37883687,0.496671826,-1.130132437,0.022217242,0.556205332,0.497964889,0.227012858,-1.338346958,3.216307402,0.243775994,2.74697423,-0.872210443,0.981443048,-0.432033181,1.943990111,-3.16250968,3.004754305,0.020011583,-0.635819614,-1.075175405,-3.909843445,2.046485901,-0.974130988,-1.217745185,-2.504239321,1.819602132,-0.63777405,0.632833838,-3.428369045,-2.31639266,-0.881266713,2.706310749,-2.686510324,0.674025178,-5.697613716
27.0,27.0,,-1.188294172,1.669859767,1.83985877,-1.172643065,-0.924188197,-1.826602697,-0.479361534,1.322098732,1.071321845,-2.326399326,0.922169566,-1.270151019,1.616650581,2.240998507,2.054392815,-0.139046744,1.436182022,1.10670352,-0.626966178,2.956860065,-1.88075316,-3.77904892,-1.310967565,0.188202858,-3.292114258,1.306520462,-0.757893503,-1.067151904,1.947412729,1.330888033,-0.134566993,-0.295476913,-0.969043911,3.313438416,-0.365381449,0.905612528,-2.280825138,0.582689226,-3.089705706,0.547261178,-3.438219786,2.64989996,0.286765039,0.893423915,-2.17436552,-2.765222788,1.373877287,0.238067299,-3.779521942,-1.281095505,2.11254096,0.75980705,1.296785116,-3.115568638,-3.032970428,-2.108128786,2.421190739,0.226388529,0.071085773,-4.163150787
27.0,27.0,,-2.711540461,3.417297363,2.233320951,0.005978326,-3.140132904,-1.571492195,1.6305691,2.947536469,1.089897156,0.24158527,1.072722912,-1.79150188,2.373087645,2.948862076,1.767367482,0.009167075,2.594074249,1.287285447,-2.080926657,1.545612693,-1.521176696,-1.288460612,-0.559802413,0.022758404,-2.007947445,1.543177962,-0.151059404,-1.969976425,3.637634039,1.841074944,-1.549708366,-0.315914065,-2.139968872,3.581839561,-1.062427044,1.808759093,-2.077110291,1.458601952,-2.722836494,1.689876914,-2.769866943,1.657265186,-0.719636917,1.917481422,-3.855527163,-2.656235456,1.967747092,0.243741155,-2.706762075,-1.083753109,1.494928718,-1.470712662,1.758945584,-2.144025326,-4.595061302,-1.634437919,2.033511162,-0.491867453,-1.294992328,-3.82774353
27.0,27.0,,-0.559379578,-0.180722699,2.399375916,-0.396290809,0.749708474,-3.216438055,-0.419277728,0.783125341,-0.943371236,-0.104716517,0.284761041,-2.859800577,2.162806988,2.691765785,1.965412855,-0.310121477,-0.129220113,0.850951612,-0.759177685,1.804597497,-0.076701693,-1.424407959,-1.346017003,0.421462595,-1.686705351,1.273052096,0.192031965,-0.572796345,2.463957548,0.765045166,-0.332439274,0.173675284,-0.944355428,2.755247593,-1.655314803,2.447606802,-1.63996613,-0.879605293,-3.310313702,1.969760537,-0.602606773,0.763789952,0.627346754,0.421745718,-1.539002419,-0.384784192,1.611788511,-0.302500486,-2.782884836,-0.774433076,2.283773184,0.272692472,1.451386094,-1.093356848,-1.772184968,-3.733886242,2.391501904,0.768805325,1.356028795,-2.250413895
27.0,27.0,,-1.484830379,2.238903999,1.875374675,0.440784007,-1.544624567,-1.372010708,0.757895947,1.569978476,-0.016104575,0.386352718,2.176681519,-0.91460681,0.318231642,1.689950466,1.95243609,0.393504322,1.893161058,-0.316005081,-0.684159577,1.003645182,-2.339798212,-0.78153342,-1.932167649,0.028096588,-2.384619713,0.994869351,-2.284119606,-2.136645555,2.531883478,0.386393815,-0.191814527,-0.349835247,-1.575246453,2.415801525,-1.049951434,1.32497859,-0.887121439,1.102033734,-3.091901064,1.402797818,-2.992383003,2.681515455,-0.994813263,0.686284304,-3.442167997,-1.711556315,2.368260384,2.366401672,-2.589549541,0.577147663,0.612795413,0.558110476,0.615502298,-2.831292391,-2.739884377,-0.365029871,1.845867395,-2.339904308,-1.273614287,-3.430633545
27.0,27.0,,-2.117200136,-0.558703542,2.429670334,-0.760992169,-2.225908518,-0.072711885,1.013535976,1.602119088,-1.042642355,0.615964353,1.883368134,-3.142918348,0.133850187,2.052035809,3.379935026,0.098969154,1.884402871,2.11590147,-0.43605423,1.2324301,-2.12044096,-3.515453339,-1.805405736,1.92944026,-2.55510807,2.318010807,-1.070204735,-0.573976099,2.015948296,1.076920748,-1.407592058,-0.57907325,-2.518572807,2.813226223,-1.230517268,3.549962282,-3.242584467,2.691777229,-2.008171558,3.319803953,-4.482517719,2.0362432,2.158419132,0.135083348,-2.713882208,-2.352818012,3.052641153,0.300584406,-2.996227503,-1.867230296,1.492300749,-1.291960597,-0.161756068,-2.014127731,-4.262729645,-3.077251911,2.406169176,-3.383742332,-0.543020129,-4.06200552
27.0,27.0,,-0.167887583,0.6592924,4.196871758,-1.328752875,-2.797887325,-0.140222624,0.514833033,1.80230844,0.503000438,1.024376035,1.178086758,0.583783507,0.11349611,1.374249339,0.281622291,-1.122095346,0.118728802,-0.406455249,-0.571133614,0.047761563,-0.850486696,-2.413221121,-0.470139682,-0.082866266,-1.076999307,1.69038856,0.258685708,-0.836831093,1.848702908,1.648446918,-0.606024384,-1.692177296,-1.557543278,2.287299395,-0.908613622,2.870074034,-3.208702803,0.99119252,-1.029198885,2.344702959,-1.440700293,1.455646873,0.527162492,1.66958487,-1.857205033,-0.827572763,0.389615208,-0.493935078,-1.242735386,-0.926312387,0.664603114,-1.248255849,-0.342398286,-2.364295959,-1.418491483,-2.136880636,2.041380882,-2.030835629,-0.543496132,-1.62673378
27.0,27.0,,-1.105606675,1.60550344,3.239714622,-1.665703535,-2.850342274,-0.990801513,0.893619835,2.663226366,-0.746754944,0.8428936,1.268550515,-0.063551456,-0.262171,1.75249052,0.868326545,-0.593916237,1.241806149,-0.527483881,-0.90422672,0.856803656,-1.381079078,-2.105571747,-0.827652097,0.184595063,-0.966323137,1.353005528,-1.733256102,-1.978516936,2.622128248,1.924088836,-0.086572334,-0.79442066,-2.185400486,2.656498909,-1.221940398,2.018164873,-2.688597202,2.262011766,-2.415840626,1.60359776,-3.095083952,2.239822626,-0.628079236,1.03340745,-2.457564354,-1.586740613,2.632265329,0.960652649,-2.340573549,0.956214547,0.759350181,-0.766847253,0.158729717,-1.854919434,-3.702279568,-1.282148719,2.174660206,-2.82787466,-0.930145502,-3.883855104
27.0,27.0,,-3.056859732,0.81266588,4.404866219,-1.074633241,-2.997494459,-0.335078925,1.58204782,2.446496487,0.433344811,0.587646246,2.27217555,-2.440425396,-0.517753661,1.615942597,3.50740099,1.195814729,1.431418061,1.44112885,-0.412703425,1.107360363,-1.568757176,-2.930261374,-2.420030355,1.435030699,-3.634507895,2.164291143,-1.207333326,-0.383149058,1.952471972,-1.117393732,-0.947176695,-1.446874142,-2.476923704,1.249824405,0.180645376,3.119906902,-2.642311811,3.272170067,-1.227368116,1.824496984,-3.71124506,2.008038282,-0.477502555,0.76418227,-1.829482675,-3.012608051,2.78824544,-0.559355378,-2.717101097,-0.274519086,2.04207468,0.216251671,0.03326365,-3.267755508,-1.472234249,-2.087579966,2.934509754,-2.981623173,0.41725266,-2.810253382
27.0,27.0,,-1.142312527,0.110643975,2.610374451,-2.646568298,-2.865324259,0.889299631,1.01985538,1.779312253,0.524884641,1.049215078,2.947934151,-1.364228606,-0.842098236,0.860479772,2.336390734,-0.035974596,0.907963812,0.080734365,-0.964221716,0.835503697,-1.36865437,-3.178648472,-1.470187902,2.031075001,-2.13558054,0.727744162,-0.223389119,0.004754859,-0.163845167,0.507131696,0.025398988,-1.794767261,-1.923924923,0.935247302,-0.890236914,4.018447399,-3.430149317,2.644220829,-2.397635937,2.688232422,-4.532411575,2.692292929,1.32028091,0.697294354,-1.755259037,-0.637167573,2.97868371,-0.172840595,-2.783144951,-0.572435975,1.858713031,-0.287158817,-2.059100151,-1.623464704,-2.991777658,-1.889476895,-0.490246475,-2.558658838,0.205510125,-4.053061485
27.0,27.0,,-1.679966807,1.35086751,2.985934973,-2.260479689,-1.776315331,0.450207949,0.622090936,0.147765279,-0.28040719,0.911179006,2.707533121,-1.864333153,1.580976844,2.511471033,1.766543627,1.470623851,-0.203525916,1.000185847,-1.9550879,0.651223242,-1.850423694,-2.320810795,-0.385754555,0.773419678,-3.09173584,1.12620759,-0.730310202,-0.507834971,0.750819325,0.860797882,-0.759867549,-2.415252924,-1.048004866,2.022016525,-1.200864673,2.99378562,-1.921735048,2.1138556,-2.075455189,1.766959786,-3.809580564,1.965323687,0.075274631,0.501849771,-3.86874485,-0.539773822,2.426287174,-0.43651855,-3.364979029,1.064706922,1.776447415,-0.41434595,-0.905102909,-3.407531023,-1.868802071,-2.587063551,2.133112907,-2.100908041,0.358876944,-3.241030455
27.0,27.0,,-2.927541494,1.769680619,1.725294709,1.012908101,-0.509150743,-1.504183888,0.248469591,2.423948526,0.483525008,0.497673839,1.899813771,-1.598014832,1.275918245,1.586529851,4.472547531,1.937127233,3.195930481,1.254497051,-1.01654768,1.89407599,-2.51738596,-2.450001478,-1.930086136,0.000562032,-3.019381523,1.727434278,-0.343155593,-3.268651009,2.766443253,-0.75443095,-0.681411505,0.565088153,-1.231478214,2.858355761,-1.050504923,2.225548267,-1.28557837,0.780879796,-1.656926513,2.733520985,-4.585846901,1.600566387,0.405910462,0.654782414,-1.302527666,-1.932449341,2.29261899,-0.349209011,-1.750495434,-1.170598507,3.155037403,-0.635310709,1.79981184,-3.089736938,-2.795050383,-2.300086021,1.069758892,0.779739499,-2.518555164,-2.6214993
27.0,27.0,,-0.816415668,1.222752213,2.185514212,-0.280566841,-2.864513397,-0.91125226,1.268365264,2.242744684,-0.498491764,1.078336596,1.034256339,-0.217359468,0.847415984,2.216514349,2.042687178,-1.868895173,2.495668173,0.357506275,-2.098921537,1.325699925,-0.041926615,-0.877767444,-0.802504778,1.893282652,-1.830964684,0.237537578,-0.213536382,-2.307383776,3.228137732,2.318389654,0.15970926,-1.621213794,-2.987910986,3.25750947,-0.525571942,2.117649078,-2.455123425,2.749051094,-1.956612468,2.437297106,-3.487052917,1.423605323,-0.889769971,1.982712865,-1.982405782,-2.639961958,2.701284409,0.612850904,-0.589603066,0.358230084,2.008704901,-0.899097919,1.309752822,-3.14362216,-4.26478529,-1.633433223,1.491091132,-1.490532398,-1.360046148,-3.63928318
41.0,41.0,,-0.350471318,-0.368352324,-1.051531911,-1.674870133,-0.646107256,-0.534790993,-0.458356529,1.412099957,2.131281137,-0.601755083,0.633329093,0.190150872,1.13572371,-2.29238534,-0.524453759,0.851833999,-0.38319701,-0.252205431,-0.728188932,-1.097853184,0.251784116,-1.294687271,-1.104315758,1.172767043,-1.207565308,-0.196773738,-0.294793248,-0.947282195,-1.219048262,1.446843624,0.209553674,0.672396183,-1.087634206,0.913372874,0.71108526,2.023046732,-0.738067567,-0.850084484,0.077244587,2.87457943,-1.223041773,2.141730785,-0.198026285,-1.454599142,0.084976397,-0.699184418,2.119323015,0.331166804,-0.882297814,-2.157551289,-1.094910979,-2.21417737,0.695950627,1.110140562,-0.90504241,0.937529385,2.044751644,-2.777353525,0.721926391,-1.01840961
41.0,41.0,,-0.878761053,0.146872759,0.467017353,-1.182952523,-1.092015147,-0.965023756,0.825811148,-0.854276359,1.980769873,0.114682168,-0.515358686,0.788015306,0.658162057,-1.474909544,-1.121017456,2.186546803,-0.517602801,0.605423629,-0.720932007,-0.332666516,0.842903256,0.619966567,-1.428640842,0.896189511,-0.84283483,1.276159644,2.344398975,-1.088609695,0.869885564,-0.784292817,-1.797572136,0.983145893,-1.277054667,0.175451756,1.418126822,1.235716939,0.807624698,-0.416140735,1.023624301,0.947580338,-0.21083352,1.120898724,0.506424665,-0.390034974,0.001115587,-1.130957365,2.254702806,-0.771092892,0.195001245,-1.53067112,-1.734426379,-2.498620033,-0.655887961,0.73225081,0.765600264,-0.086951911,1.649439812,-1.048611283,0.403709948,-1.486575365
41.0,41.0,,0.442591399,-1.200844169,0.762900233,-2.512575388,-1.786007285,-0.042766366,0.498369157,0.885615468,1.104012609,-0.864507377,-1.651444077,0.718755305,0.329409868,-0.704520226,0.564645171,-0.564667106,-0.058493137,-0.287230641,-0.721108556,-0.689985633,-0.405045927,-1.803217769,0.409961075,-0.415232033,-1.254259706,0.630219638,0.2156827,-2.21503377,-0.985301912,-0.610070109,1.121991396,0.009852784,-1.334234834,-0.321557581,-0.479209363,1.372251511,-0.087872505,-1.357218504,1.56522882,0.108407907,0.34208113,1.378948927,0.188171342,-0.701839447,1.886104703,-1.321577311,2.304185152,0.292326391,-2.04813695,-2.611379862,0.317184299,-0.225487441,0.030159593,1.865722895,1.939667702,0.396548033,0.535927653,-0.837290168,0.669036508,-2.494623899
41.0,41.0,,-1.080567837,-0.127163813,1.659550428,-2.35524869,-1.324405313,0.39851591,1.483785987,0.154523417,0.378711969,-0.912807524,-0.871088624,2.002686024,1.217900038,-2.917499781,-0.619745791,-1.224323392,-0.51691103,-0.855110586,-1.183446288,0.466017425,-0.44227913,-2.560627222,1.324359655,-1.125274181,-0.533344328,0.67583555,0.761858761,0.322317809,-2.803115845,-0.173887104,0.060402695,-2.630766392,-3.113237143,-0.499333084,0.443786174,2.440500975,-1.884109497,1.201069713,0.811718762,1.108806968,-1.583447337,2.652729273,0.210233733,-0.720681131,-0.462022513,-0.018559324,1.798105717,-1.109435558,-1.038977742,-0.253130883,-0.946095467,-1.93853116,-1.078688145,2.306850433,0.611064851,1.773700595,-0.603752017,-1.722662687,2.314672947,-0.876719117
41.0,41.0,,0.489062816,1.374410629,1.353761077,-2.524754286,-2.449397087,-0.779839993,-0.857158661,-0.14337343,1.619913459,-0.391912103,0.067577802,3.604042768,-0.107932009,-2.178281546,-0.995386839,0.167609453,0.04855017,-2.1335361,-0.683259308,1.031136036,-0.299499601,-1.697008133,0.494607359,-0.574787378,-0.534154594,2.209859848,1.453326106,-0.715242445,-2.085081339,0.82601577,-0.097601384,-0.289500475,-2.03864336,-0.120311499,0.40885058,2.259602308,-0.511555016,0.27497825,-2.381503344,2.620090246,-1.095671058,3.736572266,0.185464501,-1.440688133,-2.244301558,-1.117883801,2.292623758,0.815760612,0.348060846,-0.426203638,-1.219513178,-1.685016274,-1.592578411,0.984973133,1.726513267,1.921447635,0.890796185,-4.000638962,1.920980096,-1.806612849
41.0,41.0,,1.340184808,-1.215734959,1.727155209,-2.778631449,-2.639329672,-0.307169408,-1.074929118,0.177770957,-0.404370993,-0.166106448,-0.495539308,1.947196364,1.456571817,-2.333521366,-0.058180384,-0.02378824,-1.054983735,-1.405478835,-1.893034935,-0.085051782,-0.961861432,-1.889154196,-0.163526639,-0.536647856,-0.06573949,1.733218312,0.800869226,-1.454219222,-2.751832247,-0.045080122,0.742355227,-2.002727509,-1.125126719,0.369780362,0.143879145,3.294118166,-1.708953142,-0.464904934,0.684242606,0.800045252,0.447843015,2.284496546,-0.466331422,-0.836084366,-0.02257794,-0.632449389,2.468879461,1.230184317,-0.387624621,-1.294938564,1.189399242,-1.475966334,-0.513220966,0.98924613,2.394940138,0.236292914,0.814828157,-3.026571989,1.526726365,-2.376927614
