Predicted labels before feature engineering,Predicted labels after feature engineering,No of new features,feature_8,feature_15,feature_24,feature_26,feature_28,feature_29,feature_35,feature_36,feature_44,feature_46,feature_58,feature_60,feature_86,feature_93,feature_102,feature_109,feature_113,feature_117,feature_143,feature_145,feature_170,feature_174,feature_178,feature_182,feature_201,feature_207,feature_209,feature_219,feature_222,feature_226,feature_229,feature_232,feature_233,feature_238,feature_256
41.0,41.0,,0.762900233,-1.786007285,0.885615468,1.104012609,-0.864507377,-2.337784529,-1.651444077,0.718755305,-0.704520226,0.564645171,-0.058493137,-0.287230641,-0.405045927,0.409961075,-1.254259706,0.2156827,-0.985301912,-0.610070109,-0.479209363,1.372251511,-0.404417366,0.108407907,0.34208113,1.378948927,1.886104703,-1.321577311,2.304185152,-2.04813695,-2.611379862,-0.225487441,0.030159593,1.865722895,1.939667702,-0.837290168,-2.494623899
41.0,41.0,,1.659550428,-1.324405313,0.154523417,0.378711969,-0.912807524,-1.054400802,-0.871088624,2.002686024,-2.917499781,-0.619745791,-0.51691103,-0.855110586,-0.44227913,1.324359655,-0.533344328,0.761858761,-2.803115845,-0.173887104,0.443786174,2.440500975,-0.861681879,1.108806968,-1.583447337,2.652729273,-0.462022513,-0.018559324,1.798105717,-1.038977742,-0.253130883,-1.93853116,-1.078688145,2.306850433,0.611064851,-1.722662687,-0.876719117
41.0,41.0,,1.353761077,-2.449397087,-0.14337343,1.619913459,-0.391912103,-2.309800148,0.067577802,3.604042768,-2.178281546,-0.995386839,0.04855017,-2.1335361,-0.299499601,0.494607359,-0.534154594,1.453326106,-2.085081339,0.82601577,0.40885058,2.259602308,-1.358680367,2.620090246,-1.095671058,3.736572266,-2.244301558,-1.117883801,2.292623758,0.348060846,-0.426203638,-1.685016274,-1.592578411,0.984973133,1.726513267,-4.000638962,-1.806612849
41.0,41.0,,1.727155209,-2.639329672,0.177770957,-0.404370993,-0.166106448,-0.283859432,-0.495539308,1.947196364,-2.333521366,-0.058180384,-1.054983735,-1.405478835,-0.961861432,-0.163526639,-0.06573949,0.800869226,-2.751832247,-0.045080122,0.143879145,3.294118166,-0.782044709,0.800045252,0.447843015,2.284496546,-0.02257794,-0.632449389,2.468879461,-0.387624621,-1.294938564,-1.475966334,-0.513220966,0.98924613,2.394940138,-3.026571989,-2.376927614
41.0,41.0,,1.297584653,-2.616036892,1.517193079,0.625947833,-0.222290307,-1.502178192,-0.293062657,2.264938116,-1.914545298,-1.122988343,2.163700581,-0.497842997,0.605721772,0.088140287,0.533041358,1.399616838,-0.249005869,0.187722921,0.154273346,2.927114725,-0.845900953,0.438567698,-2.385895252,1.641839147,-1.425950766,-0.976479411,2.013757944,1.239747763,0.847866237,-2.958782673,0.84056282,1.765438318,0.838854253,-2.672861814,-0.576440752
41.0,41.0,,-0.581671834,-1.912870884,1.076568604,0.10388463,-0.406544775,-0.231748477,-0.379301935,0.818937361,-3.012072325,-0.783750772,0.082921505,-0.502322912,-0.512891352,0.934076667,0.189913616,0.81489265,-2.806897163,-0.47173062,0.467128068,3.567675352,-0.031210173,1.139860988,-0.620853066,2.665117502,-0.706592798,-0.750859797,0.631329417,-0.922049463,-0.974430263,-1.223335028,-1.389886379,2.632143259,0.386973023,-1.760039568,-0.460463017
41.0,41.0,,0.447090596,-0.428909242,1.00246942,2.091137648,-1.011376023,0.816634893,-0.609256446,1.180794477,-2.828172207,-1.625184894,-0.259793222,-0.563872874,0.253469199,-0.303813756,-1.698781371,0.522954345,-2.427185297,-0.887817979,1.308931708,2.091087103,0.630954981,1.492460132,-0.01585687,2.035678625,1.225376248,-0.328756928,1.250252485,0.184816301,-1.506275415,-2.218954563,-0.772026002,1.319966674,0.077143952,-1.408818603,0.545900106
41.0,41.0,,1.045081377,-2.91684413,0.781697989,1.32782495,-1.283716798,-0.780767262,-0.381935954,2.517319918,-2.013752222,-1.607181668,0.316817641,-1.289727449,1.011696339,0.495133519,-2.125183105,1.807889819,-1.405331135,0.968547344,-0.990267158,2.736637592,-1.020346284,2.644836426,-2.922226906,2.643783331,-2.040086269,0.566621423,1.748090625,-0.097360775,0.446425408,-2.378700972,-0.827738404,0.191279322,0.717678308,-2.688450813,-1.341766119
41.0,41.0,,1.295543313,-2.865647078,1.217840791,0.195909783,-1.228771329,-0.485802859,-0.010144565,2.500980854,-3.21138072,-1.297937155,-0.959176838,0.17879723,-0.456092745,-0.136783764,0.884572625,0.867203832,-2.201445818,-0.198523641,2.038490534,2.170755148,0.00755675,1.746522784,-0.733976424,1.241165161,-0.557367921,-0.140275016,1.582402468,1.77148509,-1.317339182,-2.665188074,-0.825914323,0.969199717,1.599260569,-2.415304422,-1.207946181
41.0,41.0,,1.214171767,-2.728376865,2.152127981,0.953981698,-1.307442307,-1.940793633,-0.708912909,2.098183155,-2.283575296,-0.893363655,2.069853306,-1.748299122,0.60852313,1.002895117,0.355763078,0.841941118,0.411361903,0.991519392,-0.168361664,1.590422869,0.153394416,0.985990942,-2.58182621,1.501729369,0.156975612,-0.583506286,1.133301377,-0.184879199,-0.59334898,-2.616430759,1.232452869,0.36409834,0.37263757,-2.106084824,-0.8119331
41.0,41.0,,-0.735488534,-0.404585212,-0.18846412,2.212817669,-1.029740691,-2.131640911,0.768338919,0.770200133,-1.476520181,0.598600388,0.491507351,0.574241042,-1.089819074,0.471784085,-1.660474539,0.700963616,-2.366587639,0.872556448,0.511365533,1.604881644,-1.378146172,0.509395182,-0.643664718,1.943659067,0.788747728,-2.093028307,2.222536325,-1.206277966,-2.767403364,-1.627845407,-0.013847911,1.777747631,0.086407714,-0.997499526,-2.815141678
41.0,41.0,,0.265829474,-1.084903717,0.163832098,0.957713068,-0.874558508,-1.748233318,0.323807508,1.272764921,-0.548239529,0.49278906,-0.268828094,0.27103141,-0.319418371,-0.463071525,-1.978755832,0.385357112,-1.626442432,0.194890782,1.21160841,1.508553505,-1.084651589,1.046669126,-0.660773873,1.957990885,0.764654517,-1.166926503,2.441910267,-1.370918751,-2.313396215,-0.371252358,0.460588038,1.809822917,1.006097913,-1.025953293,-2.92048192
26.0,26.0,,0.273836434,-0.115972839,0.471838415,1.934271097,1.44076395,-0.435736477,-1.222288609,-1.418553472,-1.439314246,1.193655491,1.924037099,-0.409235835,1.344370723,0.557245374,-2.168894529,2.486015797,0.320064545,-2.353536606,-0.613563955,1.681487679,-1.002261996,-0.439192623,-0.542103469,-1.502864599,3.670364857,-1.652433991,1.529010296,-1.386288285,0.551164627,-1.757337213,2.046444654,0.496011049,2.723168373,0.781707108,-2.034703493
26.0,26.0,,0.766644537,-0.23530218,-0.125472069,1.175827026,-0.294502437,-1.438861728,-0.381860673,0.236545935,-2.046770334,-0.619603097,1.20040822,-0.954887092,0.13360244,0.478193372,-1.049176097,-0.468268335,-1.186493754,0.391460687,0.553750038,-0.920501649,-0.48446539,1.285027623,-0.581916273,1.445059419,0.364292532,-0.43558532,1.037381053,-1.773275495,0.153186187,-0.15450424,1.904047012,-0.032829538,1.115904212,0.157346115,-2.004639149
26.0,26.0,,1.542233944,-0.257592827,-0.425304204,0.381332457,-0.735803962,-0.470557153,-0.838207006,1.166110516,-0.92645818,-0.494966,1.348352313,-0.865703821,0.445751965,0.391228378,-0.538485944,-0.228865817,-0.548565984,0.255615473,0.832314968,-0.595647216,-0.482430279,0.384326398,0.934387445,1.53184402,0.813183248,-0.206916288,1.560076475,-1.172928333,0.275714606,-0.39372161,2.198372602,-0.16440095,1.666429996,-0.590940654,-2.644321918
26.0,26.0,,-0.174647793,0.988312542,-1.665567875,0.369089961,0.791566312,-0.325062782,-0.939122319,1.384270549,-0.308456689,1.138788104,0.911471069,0.761738598,-0.20707646,1.077723145,-1.506253719,-0.780010998,-0.693115771,-0.465743035,0.840627611,0.025764482,-0.861448348,0.758415997,3.734072685,0.581782758,1.006578684,-0.488569021,1.489086032,-0.735955954,-0.120253243,-0.114994705,1.976866245,-0.822324514,1.799340129,-0.260058075,-1.249760151
26.0,26.0,,0.64284724,-0.38046971,2.460131645,2.088630676,0.350349694,0.880788624,-0.323503375,0.239218578,-3.587949514,-1.318017721,0.226401493,0.103099875,1.164098501,0.212605551,-1.879170775,0.605193436,-0.951061904,-1.576527596,1.814273238,2.515661955,-0.988806844,2.344368458,-1.439086199,0.03017609,1.759566665,0.343863189,0.806702912,-0.216212645,-1.25045073,-2.431185722,0.196199924,2.676413774,-0.126574039,-0.897937655,0.749209106
26.0,26.0,,-0.948259175,0.492453426,-0.33058989,1.974704027,1.715786815,-0.392505914,-0.545571864,1.226421714,-2.112164021,0.465629637,-1.625698686,-1.187636018,0.763663828,0.223620906,-0.719902158,1.285717368,-0.481707662,-0.712859213,1.035090208,0.104885131,-2.018405676,-1.836292148,0.538478494,-0.387762666,4.18190527,-0.952984393,1.129939795,0.53547442,0.988114715,0.570378721,2.97939229,0.602095246,0.742317259,1.362428904,-1.622907758
26.0,26.0,,0.000515493,-0.41321975,-1.438038111,1.165693998,0.591331303,-0.633148313,0.748782754,0.809093356,-2.910433054,0.322364062,1.52519834,-2.176493645,-1.165032148,0.205828801,0.457003027,0.242607608,-1.616483569,0.443846285,0.232165337,1.039965749,-1.870454669,-1.309594512,0.572053552,0.775867581,0.199317247,-2.363802671,1.260676026,-1.035054684,0.935003638,-1.754920244,1.872888923,2.803992748,1.146396756,0.482386857,-0.652131736
26.0,26.0,,0.476507932,-0.777519047,0.666816354,2.150719166,-0.010108257,-1.337528229,0.149367437,1.936191678,-2.10670495,-1.338194013,0.921372533,-1.657567263,0.55723846,0.604082465,-0.519005835,1.870478272,0.478438318,-0.100772589,0.504154205,0.243956268,-1.1052562,0.044976991,-1.995521784,1.197929144,1.903377652,-0.588461637,1.140012026,0.248084664,-0.038043547,-1.012245655,2.04242897,1.326296687,-0.05638333,-1.121019602,-0.983893752
26.0,26.0,,-0.217028648,0.87692821,0.49406141,1.394266725,-1.000163555,-0.425263911,-1.465572715,1.177577138,-1.640208125,-0.497344762,0.546664357,-0.263324499,0.709115028,0.261957198,-2.312268019,-0.344594687,-1.451274753,-0.2710163,1.538958192,-0.352481395,-1.491701961,-0.323760062,-0.07922779,1.105504155,2.577402353,-0.664227843,0.232357293,-1.821430445,-0.516356051,-0.21169506,2.355865002,-0.054965835,1.515006423,1.835693598,-1.898397207
26.0,26.0,,-0.018167261,-1.06921947,-1.280483484,0.665557861,-0.082574047,-0.891636193,-0.821838975,1.240590215,-1.993804812,0.234855965,0.306747586,-1.048274636,1.202579975,-0.034962051,-1.344991922,0.52032572,-0.801671445,1.150173306,0.812808573,1.503078938,-1.032405853,-1.023615122,0.779955029,0.166334972,0.569763243,-0.436650544,1.706242919,-1.70050323,1.626556993,-1.14765811,1.525195479,1.433144689,1.333407164,1.237761021,-1.074838281
26.0,26.0,,0.040249299,0.018689053,1.906808257,3.238222599,-1.411845803,1.459435225,-0.702452719,0.910051763,-2.603039503,-2.018670082,-0.971669912,-0.411675513,0.352261424,0.768366694,-2.303692818,-0.505660236,-1.787762761,-0.609108388,1.8672719,1.280233383,-0.467296064,2.179659605,-0.469991475,1.590745926,1.279681325,-1.052566886,0.444195032,0.217120796,-1.410872579,-1.503097057,0.698700309,1.542640448,-1.597971559,-0.626215637,0.875029981
26.0,26.0,,-0.751342237,0.121311434,-1.442791104,1.828479648,0.963021219,-0.50045979,-0.338438481,0.680913746,-1.576066375,-1.429633379,1.67941618,-0.189170301,-1.247901797,1.47712636,0.631212413,-1.020893455,-0.512353718,-0.236636162,1.000030041,-1.042057395,-3.05198741,0.487308055,2.437563896,0.555569828,0.723495245,-1.14391911,-0.429698527,-1.826708555,0.900079906,-0.182929531,1.228197575,2.291295052,-0.897133529,1.686128259,-0.022987569
26.0,26.0,,-1.63570857,0.529960096,-0.464432299,2.470962286,-0.095493101,-0.662343681,0.421701431,1.117112041,-3.203703642,-1.101332068,0.77729708,-0.001270294,0.037408829,0.430829912,0.187475637,-0.427491009,-0.692284226,-0.407938808,2.531424284,-0.789021075,-2.470285416,0.546975255,1.030026078,2.331787825,0.313463002,-1.859421611,0.977720976,-0.099491619,-1.340810657,-0.579794765,1.343562722,1.252374887,-0.454427689,0.785779119,-0.575204551
26.0,26.0,,1.076890707,-0.852762878,-1.407882571,-0.120979749,0.539073944,-1.603173137,-0.58840555,1.388038039,-0.899857521,0.731621444,-0.777876079,-0.036728721,0.227241069,0.832180023,-1.20947051,0.743050158,-0.58492887,1.079260468,-0.418947011,0.580107391,-1.43040359,0.057138138,0.930821836,0.210979983,1.200201273,0.772275627,2.361726999,-0.801912904,-0.510122955,0.084607281,1.439546704,-0.218588725,1.245706797,-0.195481807,-1.65134871
26.0,26.0,,0.954093337,0.038572129,1.341133952,1.535339117,-0.805714369,-1.173916936,-0.474865407,1.19173038,-1.779432416,-0.581911385,1.293176889,-1.734667897,-0.016833983,0.342683107,-1.304220915,-0.324395716,-0.463684142,-0.535324693,0.957321405,-0.573201299,-1.197411776,0.687631488,-1.492366552,1.590204358,0.801855385,-0.177081913,0.741533697,-1.771924973,0.311896116,0.391071469,1.590604305,0.258658916,1.400175095,0.218583345,-1.042135358
26.0,26.0,,0.851825953,0.730754375,-0.437030852,3.253898859,-0.774593592,-0.775583148,-0.536791503,-0.094281837,-1.092629075,-0.637738466,0.916071594,0.011093402,0.038164929,0.745633841,-2.268171072,2.026230812,-1.031388283,0.00535817,1.300341606,1.040341377,-1.313646793,-0.731738985,-0.00864509,0.886246502,2.478831768,-1.780530691,1.666796684,-0.344214529,-0.800941408,-0.115506731,1.901093364,0.174313873,1.177761316,2.633504391,-2.926379442
26.0,26.0,,-0.695173383,-0.965482473,2.251521111,1.770073175,-0.456629217,0.404804438,-0.499968112,-0.694340289,-2.654083967,-0.597362101,0.290964633,-0.706391752,-0.190055355,-0.608999729,-0.916212201,-0.174350679,-0.0845249,-1.086670518,1.668792248,1.723892689,-0.251878828,1.013854504,-2.164039373,0.631007731,1.673312545,-0.876167536,1.114087224,-0.160844639,-1.336684704,-1.071791291,1.312639475,0.399804115,0.23605305,-0.740347981,-0.699305713
26.0,26.0,,1.285165906,-1.130891562,-0.668014228,-0.797011256,-0.650134742,-1.107383609,-0.665898442,1.031174183,-1.727133512,-0.651944101,0.313590497,-0.764177859,0.439962596,-0.303236276,-0.949690104,-0.036127172,-1.04138732,-0.283620298,0.891954422,-0.100279734,-1.273458242,-1.927397847,-0.145394191,-0.015234379,3.486194849,0.051634494,-0.079297855,-1.719413161,-0.89063412,0.152942762,2.246455193,0.362100422,2.57206893,0.85178417,-2.093294144
26.0,26.0,,0.649989963,0.592797875,-0.888082862,1.180469394,-0.483421892,0.598794281,0.074798957,1.520540118,-1.548444152,0.128709823,1.220517874,-1.266235948,-0.490717858,0.048853971,-1.340463161,-0.167949036,-2.205402613,-0.076985061,0.707672,1.928301692,-1.593816638,-0.87781018,-1.397388577,2.011840582,-0.361492187,-0.526587427,0.867063046,-0.785145164,-0.829669237,-1.635852933,1.296991944,1.59328568,1.080677152,-0.803611398,-2.728917122
26.0,26.0,,1.832813025,-0.815505981,0.201033041,-0.555734873,-1.262123942,-0.156341016,-2.369416952,0.754451513,-1.411146641,-0.972614348,-0.631711245,-0.485919803,-0.45913139,1.148723006,-0.382266492,-0.168969318,-1.949162126,-1.048810482,0.88704592,0.291725636,-0.454409659,0.737466812,1.188103914,1.035087705,-0.183004454,-0.350598127,0.018356653,-1.180048823,-1.835408688,-0.397675723,1.259632111,0.973011851,2.278665304,-0.164568201,-1.354317427
26.0,26.0,,0.711728632,0.266762227,-0.354074717,0.66063422,0.075341456,0.269845128,-0.569145918,0.029183229,-1.088541865,-0.187657133,1.858309269,-0.978402674,-0.986178279,0.354583889,0.396696717,-1.565838456,-0.725358725,-0.38388589,-0.470035404,0.210412279,-2.51727581,1.163425922,2.700923681,1.317672491,-0.448874354,-1.197096944,0.746704936,-2.029586792,0.230047092,-1.029518366,2.161001921,1.249167919,1.320760965,-1.254763246,-1.377781749
26.0,26.0,,1.181323528,-1.266571641,-0.988001168,-0.632911563,-0.955024302,-0.997975409,-1.746698856,0.671063542,-1.623386383,0.654472649,0.165673539,-1.0109905,0.873075604,-0.909146845,-1.943514109,0.817676485,-0.987077415,-0.131755993,-0.271215886,0.273106128,-0.59077394,-0.833849847,-0.964552402,0.188601807,2.237673521,0.060069051,1.228559852,-1.656052709,-1.683482647,-0.42338562,1.23154819,0.007702721,2.135077953,-0.146206826,-2.370599508
26.0,26.0,,1.799369574,0.475302994,3.440064192,2.278856277,0.648725212,0.472877711,-0.97727114,-1.014199734,-2.182846785,-0.33848086,1.630265236,0.187024996,0.183139712,-0.15995799,-3.282408714,0.589854538,-1.675399423,-2.331005096,2.71066308,2.409217119,-0.733433008,1.894671202,-1.85183394,-1.731543899,1.775253892,0.057510827,0.291727483,-0.204440147,-1.570997357,-2.044976473,2.864928246,1.590039968,1.336028218,0.816521108,1.409545302
26.0,26.0,,1.690256357,-0.608403087,0.588199556,1.790275097,-0.043068469,-0.085525811,-0.899300218,2.047452211,-0.518381417,-0.768019438,0.356821239,-2.458859444,-0.212035418,-0.073818758,0.64194572,1.217332363,0.026148781,-0.808417678,0.416250169,0.66008997,-1.89713645,-1.08321619,-1.605514288,0.449305058,-0.24574095,-0.223379701,2.115243912,0.453623444,0.347352207,-1.685809731,1.151327848,0.734649956,0.841090798,-0.301979125,-2.170432091
26.0,26.0,,0.618226647,0.767403185,-0.679207325,-0.371757388,-0.159668252,0.300324112,-2.064630985,-0.578972578,-0.523153067,0.694993913,1.654400349,-0.335354269,0.174560815,0.458892405,-0.940528572,-0.098942339,0.159413159,-1.554254055,0.116185471,-0.11609368,-0.433514565,0.321427584,2.099567175,0.277775258,1.273454905,0.123919047,0.870574176,-2.1096313,-0.75585717,0.253761441,1.807534337,-0.164153442,2.557073832,-0.360984445,-1.285998821
26.0,26.0,,1.304889679,-0.628423214,0.665329516,0.363726228,-1.319929838,-0.674077094,-0.535061061,1.735912085,-0.776160955,-0.444994956,0.39437288,-1.411856055,-0.610357881,0.197356999,-0.276230454,-1.635193825,-1.501911283,-0.077094451,-0.127270013,0.287524611,-0.907939017,-1.302967787,0.198670685,1.500548244,0.293362707,-0.083258562,0.484024584,-0.891991079,0.110570341,-0.064616613,1.865551233,0.613774121,1.757423401,-0.091693237,-1.341867328
26.0,26.0,,0.190161183,-0.940150142,0.556795716,1.16409874,0.18122752,0.481976748,-0.310563713,0.423540175,-1.544456005,-0.608683288,-0.006154074,-1.580140471,0.979590952,-1.486452103,-1.792658806,0.01017471,-0.714772761,-0.633386493,0.590687752,0.52523458,-1.745093703,0.613302648,-0.507095516,0.668492019,-0.212135211,-0.762485862,2.213238478,-0.833743155,-1.480162859,-2.200191259,0.317195117,-0.416458935,0.579263866,-0.618727922,-1.866995692
26.0,24.0,,2.792524338,-0.551984966,0.142516494,0.4536286,0.109989621,-0.538624763,-0.637803257,1.121457577,-1.460716009,-1.427882195,-0.139623925,0.124395825,-2.624489546,1.784428596,0.11880593,-0.241345003,-2.176283836,-0.890381932,0.293930471,2.345657349,0.000807444,1.33409059,-0.961126626,1.948410273,-2.199507475,-0.899251103,0.255667269,-0.944816232,-0.561995983,-2.453789949,1.04317379,2.534649372,1.141317844,-1.090446711,-0.964937508
26.0,26.0,,0.227088138,0.297210068,1.340162516,0.966410756,-0.889236987,-0.125350446,-0.938376963,1.451340199,-2.473871708,-0.401414424,1.706929088,-0.940092325,1.456139922,0.394081473,-1.38810432,0.124203771,-2.682920694,-0.496816099,1.496659875,1.190612674,-0.772989213,-1.18743825,-1.177374482,0.943426728,3.499018908,-0.872481406,-1.618555307,-0.511047184,-1.158645511,-1.044066906,3.033874273,1.83241272,0.969693661,1.125395417,-2.004174232
26.0,26.0,,0.364654064,0.867971838,-0.022210397,-0.268504739,-0.085083738,0.317218959,-0.582881689,-1.290085435,-1.348707795,0.431650847,1.907538772,-0.049262267,-1.014771223,0.999275208,-1.533152103,-0.154918373,-1.598612905,-1.437591314,0.542344809,0.608320653,-0.907473862,0.909996629,2.709028482,1.140795469,-0.240048796,-0.673266947,0.935679018,-1.318374872,-0.561345458,-1.020671368,1.945293903,0.583680272,2.421238184,-0.200556576,-1.430719376
26.0,26.0,,0.377377689,-0.490778208,0.303468525,0.88582921,-0.349438637,-0.002607554,-1.129422188,1.618846536,-2.132242918,0.737755179,1.780489802,-1.104389668,1.888048887,-0.614219904,-1.773532867,-0.246264279,-1.221293449,-0.437814593,0.889787436,0.45020932,-0.615908861,-2.111902475,-2.081852913,0.407071114,3.046303272,-0.404496431,-0.866599262,-1.918706775,-0.924834192,-0.764688492,2.032882452,1.360713124,1.452082634,1.300033569,-0.589499831
